songID,songname,singer,xiami_songname,xiami_singer,xiami_songID,songName,songType,singerID,singer.1,leftChannel,rightChannel,volume,firstLetter,languageCode,hot,clickTime,firstLetterLength,songScore,languageIntl,videoType,addDate,clickNum,label
7655819,梦的翅膀受了伤,孙露,梦的翅膀受了伤,孙露,1771146268,梦的翅膀受了伤,寂寞空灵,110013,"孙露,大陆女歌星",1,2,6,MDCBSLS,0,1.0,1,7.0,1,国语,演唱会,2016-10-13,1,好听 好听
6714428,Celebration,Madonna,Celebration,Madonna,1769102809,Celebration,异国风情,301867,"Madonna,欧美歌星",1,2,6,CMT,0,1.0,1,3.0,1,英语,演唱会,2016-10-13,1,madonna 欧美 Pop 舞曲 动感 好听
7452133,默认,王铮亮,默认,原声带,1772301197,默认,影视金曲,111237,"王铮亮,大陆男歌星",1,2,6,MR,0,1.0,1,2.0,1,国语,演唱会,2016-10-13,1,好听 实力 咱们结婚吧  2014 很真实很喜欢 我的歌声里
7452135,以为爱情没有了,叶蓓,以为爱情没有了,原声带,1772301192,以为爱情没有了,"影视金曲,男女对唱",113344,"叶蓓,大陆女歌星",1,2,6,YWAQMYL,0,1.0,1,7.0,1,国语,演唱会,2016-10-13,1,很真实很喜欢 温暖 咱们结婚吧 舒服 love OST TV
7452136,我们好像在哪见过,小柯 叶蓓,我们好像在哪见过,原声带,1772301194,我们好像在哪见过,影视金曲,112065;113344,"小柯,大陆男歌星,叶蓓,大陆女歌星",1,2,6,WMHXZNJG,0,1.0,1,8.0,1,国语,演唱会,2016-10-13,1,好听 对唱 一种情怀 清新 好听 经典 怀旧
7452137,为爱相随,韩雷 路默依,为爱相随,原声带,1772301195,为爱相随,影视金曲,103999;107821,"韩雷,大陆男歌星,路默依,大陆女歌星",1,2,6,WAXS,0,1.0,1,4.0,1,国语,演唱会,2016-10-13,1,好听  咱们结婚吧 2013 China 影视 舒服
7452119,玩笑,刘瑞琦,玩笑,刘瑞琦,1772312772,玩笑,寂寞空灵,107416,"刘瑞琦,大陆女歌星",1,2,6,WX,0,1.0,1,2.0,1,国语,演唱会,2016-10-13,1,流行 小清新 华语 洒脱 1 温暖 國語
7452122,想逃,罗志祥,想逃,罗志祥,1772301651,想逃,心碎伤感,107957,"罗志祥,港台男歌星",1,2,6,XT,0,1.0,1,2.0,1,国语,演唱会,2016-10-13,1,好听 最爱
7451763,告诉自己忘了他,本兮,告诉自己忘了他,本兮,1774162298,告诉自己忘了他,寂寞空灵,101195,"本兮,大陆女歌星",1,2,6,GSZJWLT,0,1.0,1,7.0,1,国语,演唱会,2016-10-13,1,
7451922,蔷薇,丁丁,蔷薇,丁丁,1772177455,蔷薇,寂寞空灵,102683,"丁丁,大陆女歌星",1,2,6,QW,0,1.0,1,2.0,1,国语,演唱会,2016-10-13,1,
7451937,落墨,李玉刚,落墨,李玉刚,1770692587,落墨,寂寞空灵,106564,"李玉刚,大陆男歌星",1,2,6,LM,0,1.0,1,2.0,1,国语,演唱会,2016-10-13,1,清爽温暖 清爽 古风 中国风
7451952,天使的翅膀,范玮琪,天使的翅膀,范玮琪,382469,天使的翅膀,寂寞空灵,103021,"范玮琪,港台女歌星",1,2,6,TSDCB,0,1.0,1,5.0,1,国语,演唱会,2016-10-13,1,范范 在流逝之外 好聽  最爱的范范 舒缓 轻松
7451416,我们好像在哪见过,杨宗纬 叶蓓,我们好像在哪见过,原声带,1772301196,我们好像在哪见过,"影视金曲,男女对唱",113254;113344,"杨宗纬,港台男歌星,叶蓓,大陆女歌星",1,2,6,WMHXZNJG,0,1.0,1,8.0,1,国语,演唱会,2016-10-13,1,好听 对唱 舒服 安静的时候听 清新 好声音 小清新
7452013,霸王别姬(京剧)-全能星战,陶喆 王复蓉,霸王别姬-选段 (Live),全能星战,1772304842,霸王别姬(京剧)-全能星战,戏曲片段,110356;110729,"陶喆,港台男歌星,王复蓉,港台女歌星",1,2,6,BWBJQNXZ,0,1.0,1,8.0,1,国语,演唱会,2016-10-13,1,
7452016,恒星-中国好声音第二季,张恒远,弯弯的月亮 / 存在 / 刀剑如梦 / 飞的更高 (Live),完美星开幕,1773524978,恒星-中国好声音第二季,经典翻唱,114186,"张恒远,大陆男歌星",1,2,6,HXZGHSYDEJ,0,1.0,1,10.0,1,国语,演唱会,2016-10-13,1,
7452017,走过-中国好声音第二季,刘彩星,,,0,走过-中国好声音第二季,经典翻唱,107176,"刘彩星,大陆女歌星",1,2,6,ZGZGHSYDEJ,0,1.0,1,10.0,1,国语,演唱会,2016-10-13,1,
7452020,魔鬼中的天使-中国好声音第二季,崔天琪,辛晓琪: 走过,鲁瑾,1773679563,魔鬼中的天使-中国好声音第二季,经典翻唱,102401,"崔天琪,大陆女歌星",1,2,6,MGZDTSZGHSYDEJ,0,1.0,1,14.0,1,国语,演唱会,2016-10-13,1,
7452021,我愿意-中国好声音第二季,阚立文,,,0,我愿意-中国好声音第二季,经典翻唱,105545,"阚立文,大陆男歌星",1,2,6,WYYZGHSYDEJ,0,1.0,1,11.0,1,国语,演唱会,2016-10-13,1,
7452029,妥协之歌-中国好声音第二季,那英 萱萱 朱克 姚贝娜,,,0,妥协之歌-中国好声音第二季,经典翻唱,108553;112736;115484;113263,"那英,大陆女歌星,萱萱,大陆女歌星,朱克,大陆男歌星,姚贝娜,大陆女歌星",1,2,6,TXZGZGHSYDEJ,0,1.0,1,12.0,1,国语,演唱会,2016-10-13,1,
7452037,Are You Ready-中国好声音第二季,群星,When You Are Smilng,华语群星,1773757915,Are You Ready-中国好声音第二季,寂寞空灵,109218,"群星==中国,中国组合",1,2,6,AYRZGHSYDEJ,0,1.0,1,11.0,1,国语,演唱会,2016-10-13,1,
7452041,龙的传人-中国好声音第二季,群星,Master Mix Medley ,华语群星,1772873394,龙的传人-中国好声音第二季,经典翻唱,109218,"群星==中国,中国组合",1,2,6,LDCRZGHSYDEJ,0,1.0,1,12.0,1,国语,演唱会,2016-10-13,1,
7452060,伤爱的理由,上官晓懿 常闻迪,伤爱的理由,上官晓懿,1771916440,伤爱的理由,心碎伤感,109449;101591,"上官晓懿,大陆男歌星,常闻迪,大陆男歌星",1,2,6,SADLY,0,1.0,1,5.0,1,国语,演唱会,2016-10-13,1,好听
7451765,最后一面,星弟,最后一面,星弟,1772260153,最后一面,寂寞空灵,112399,"星弟,大陆男歌星",1,2,6,ZHYM,0,1.0,1,4.0,1,国语,演唱会,2016-10-13,1,国语 心痛  好听
7451876,三个人的错,王菀之,三个人的错,原声带,1772245797,三个人的错,"影视金曲,心碎伤感",111013,"王菀之,港台女歌星",1,2,6,SGRDC,0,1.0,1,5.0,1,国语,演唱会,2016-10-13,1,忧伤 流行
7451955,我以为还差一首抒情歌,颜小健,我以为还差一首抒情歌,颜小健,1772121166,我以为还差一首抒情歌,心碎伤感,112901,"颜小健,大陆男歌星",1,2,6,WYWHCYSSQG,0,1.0,1,10.0,1,国语,演唱会,2016-10-13,1,安静　纯净
7452007,原谅这世界没那么好,孙子涵,,,0,原谅这世界没那么好,寂寞空灵,110110,"孙子涵,大陆男歌星",1,2,6,YLZSJMNMH,0,1.0,1,9.0,1,国语,演唱会,2016-10-13,1,
7452040,都一样,李荣浩,都一样,李荣浩,1772189950,都一样,寂寞空灵,106292,"李荣浩,大陆男歌星",1,2,6,DYY,0,1.0,1,3.0,1,国语,演唱会,2016-10-13,1,希望你生活得温暖 安静 伤感 好听 男声 大陆
7655839,Glad You Came,The Wanted,Glad You Came,The Wanted,1770334075,Glad You Came,异国风情,303044,"The Wanted,欧美歌星",1,2,6,GYC,0,1.0,1,3.0,1,英语,演唱会,2016-10-13,1,欧美 节奏 Glad you came 轻快 Pop   the wanted
7655869,想念妈妈,天堂飘雪,想念妈妈,杨军,1796453790,想念妈妈,寂寞空灵,110400,"天堂飘雪,大陆男歌星",1,2,6,XNMM,0,1.0,1,4.0,1,国语,演唱会,2016-10-13,1,
7655870,梦里水乡(HD),龚玥,,,0,梦里水乡(HD),寂寞空灵,103597,"龚玥,大陆女歌星",1,2,6,MLSX,0,1.0,1,4.0,1,国语,演唱会,2016-10-13,1,
7452163,输了你赢了世界又如何-中国梦之声第一季,阿来,,,0,输了你赢了世界又如何-中国梦之声第一季,经典翻唱,100781,"阿来,大陆男歌星",1,2,6,SLNYLSJYRHZGMZSDYJ,0,1.0,1,18.0,1,国语,演唱会,2016-10-13,1,
7452170,有多少爱可以重来-中国梦之声第一季,岳磊 邓小坤 郭帅,有多少爱可以重来 (Live) ,中国梦之声,1772111895,有多少爱可以重来-中国梦之声第一季,"经典翻唱,男女对唱",113977;102635;103835,"岳磊,大陆男歌星,邓小坤,大陆女歌星,郭帅,大陆男歌星",1,2,6,YDSAKYCLZGMZSDYJ,0,1.0,1,16.0,1,国语,演唱会,2016-10-13,1,
7452173,离不开你-中国梦之声第一季,邓小坤,离不开你 (Live),中国梦之声,1771948964,离不开你-中国梦之声第一季,经典翻唱,102635,"邓小坤,大陆女歌星",1,2,6,LBKNZGMZSDYJ,0,1.0,1,12.0,1,国语,演唱会,2016-10-13,1,
7452174,恼人的秋风-中国梦之声第一季,艾菲,恼人的秋风 (Live),中国梦之声,1772025623,恼人的秋风-中国梦之声第一季,经典翻唱,100904,"艾菲,大陆女歌星",1,2,6,NRDQFZGMZSDYJ,0,1.0,1,13.0,1,国语,演唱会,2016-10-13,1,女声 好听
7452175,离人-中国梦之声第一季,刘思涵,离人 (Live),中国梦之声,1772025615,离人-中国梦之声第一季,经典翻唱,107438,"刘思涵,大陆女歌星",1,2,6,LRZGMZSDYJ,0,1.0,1,10.0,1,国语,演唱会,2016-10-13,1,很好听 很轻
7452180,情非得已-我为歌狂第一季,伍思凯,情非得已 (Live),我为歌狂,1771980089,情非得已-我为歌狂第一季,经典翻唱,111751,"伍思凯,港台男歌星",1,2,6,QFDYWWGKDYJ,0,1.0,1,11.0,1,国语,演唱会,2016-10-13,1,
7452181,悬崖-中国梦之声第一季,侯磊,酒干倘卖无 (Live),中国梦之声,1772025612,悬崖-中国梦之声第一季,经典翻唱,104430,"侯磊==梦之声,大陆男歌星",1,2,6,XYZGMZSDYJ,0,1.0,1,10.0,1,国语,演唱会,2016-10-13,1,
7452194,明天我要嫁给你-我为歌狂第一季,郁可唯,明天我要嫁给你 (Live),我为歌狂,1771980092,明天我要嫁给你-我为歌狂第一季,经典翻唱,113871,"郁可唯,大陆女歌星",1,2,6,MTWYJGNWWGKDYJ,0,1.0,1,14.0,1,国语,演唱会,2016-10-13,1,
7452196,爱上一个不回家的人-我为歌狂第一季,郁可唯,爱上一个不回家的人 (Live),我为歌狂,1772025142,爱上一个不回家的人-我为歌狂第一季,经典翻唱,113871,"郁可唯,大陆女歌星",1,2,6,ASYGBHJDRWWGKDYJ,0,1.0,1,16.0,1,国语,演唱会,2016-10-13,1,
7452197,当时,李宇春,当时,李宇春,1771288623,当时,寂寞空灵,106556,"李宇春,大陆女歌星",1,2,6,DS,0,1.0,1,2.0,1,国语,演唱会,2016-10-13,1,再不疯狂我们就老了 原创 优雅 好听 思念 华语 舒缓的格调 浅唱低吟 优雅
7452198,天之大-我为歌狂第一季,麦子杰,天之大 (Live),我为歌狂,1772025147,天之大-我为歌狂第一季,经典翻唱,108223,"麦子杰,大陆男歌星",1,2,6,TZDWWGKDYJ,0,1.0,1,10.0,1,国语,演唱会,2016-10-13,1,
7452210,一不小心,颜小健,一不小心,颜小健,1774463225,一不小心,网络歌曲,112901,"颜小健,大陆男歌星",1,2,6,YBXX,0,1.0,1,4.0,1,国语,演唱会,2016-10-13,1,好听
7452229,她,朱晨辰,她,HOPE,1772181569,她,甜蜜幸福,115447,"朱晨辰,大陆男歌星",1,2,6,T,0,1.0,1,1.0,1,国语,演唱会,2016-10-13,1,爱 阳光
7452245,感恩爸妈,郑源 郑东,,,0,感恩爸妈,寂寞空灵,115121;114998,"郑源,大陆男歌星,郑东==男,大陆男歌星",1,2,6,GEBM,0,1.0,1,4.0,1,国语,演唱会,2016-10-13,1,
7452259,太坦白,李荣浩,太坦白,李荣浩,1772189948,太坦白,寂寞空灵,106292,"李荣浩,大陆男歌星",1,2,6,TTB,0,1.0,1,3.0,1,国语,演唱会,2016-10-13,1,华语 男声 舒服 舒服 男声  咖啡 温暖
7452275,爱出发,TFBoys,爱出发,TFBOYS,1772259670,爱出发,甜蜜幸福,100617,"TFBoys,中国组合",1,2,6,ACF,0,1.0,1,3.0,1,国语,演唱会,2016-10-13,1,TFBOYS 流行 男声
7452278,生来彷徨,汪峰,生来彷徨,汪峰,1772331683,生来彷徨,心碎伤感,110621,"汪峰,大陆男歌星",1,2,6,SLPH,0,1.0,1,4.0,1,国语,演唱会,2016-10-13,1,摇滚  生来忧伤 好听  中文
7452285,宫商角徵羽,七朵组合,宫商角徵羽,七朵组合,1772171462,宫商角徵羽,甜蜜幸福,108918,"七朵组合,中国组合",1,2,6,GSJZY,0,1.0,1,5.0,1,国语,演唱会,2016-10-13,1,中国风 古风 女声
6714489,Yellow-中国梦之声第一季,侯磊,酒干倘卖无 (Live),中国梦之声,1772025612,Yellow-中国梦之声第一季,经典翻唱,104430,"侯磊==梦之声,大陆男歌星",1,2,6,YELLOWZGMZSDYJ,0,1.0,1,14.0,1,英语,演唱会,2016-10-13,1,
7452484,每天一点新,萧敬腾,每天一点新,萧敬腾,1772346599,每天一点新,寂寞空灵,111967,"萧敬腾,港台男歌星",1,2,6,MTYDX,0,1.0,1,5.0,1,国语,演唱会,2016-10-13,1,华语  华语 good
7452485,Hi 自由,群星,自由飞翔,华语群星,1770101724,Hi 自由,影视金曲,109218,"群星==中国,中国组合",1,2,6,HIZY,0,1.0,1,4.0,1,国语,演唱会,2016-10-13,1,
7452493,女汉子,王麟,女汉子,王麟,1772304257,女汉子,网络歌曲,110882,"王麟,大陆女歌星",1,2,6,NHZ,0,1.0,1,3.0,1,国语,演唱会,2016-10-13,1,孩子 文艺女青年要接地气儿
7452497,凤凰,张玮,凤凰,张玮,1772337568,凤凰,寂寞空灵,114505,"张玮,大陆男歌星",1,2,6,FH,0,1.0,1,2.0,1,国语,演唱会,2016-10-13,1,待下 喜欢
7452397,拽美眉,易欣,拽美眉,易欣,1772213933,拽美眉,寂寞空灵,113520,"易欣,大陆男歌星",1,2,6,ZMM,0,1.0,1,3.0,1,国语,演唱会,2016-10-13,1,
7452402,白蛇,大庆小芳,白蛇,大庆小芳,1771876938,白蛇,"寂寞空灵,男女对唱",102462,"大庆小芳,中国组合",1,2,6,BS,0,1.0,1,2.0,1,国语,演唱会,2016-10-13,1,
7452414,没有你陪伴真的好孤单(HD),梦然,,,0,没有你陪伴真的好孤单(HD),心碎伤感,108364,"梦然,大陆女歌星",1,2,6,MYNPBZDHGD,0,1.0,1,10.0,1,国语,演唱会,2016-10-13,1,
7452416,红尘叹,陈瑞 冷漠,红尘叹,冷漠,1772631608,红尘叹,"网络歌曲,男女对唱",101939;105860,"陈瑞,大陆女歌星,冷漠,大陆男歌星",1,2,6,HCT,0,1.0,1,3.0,1,国语,演唱会,2016-10-13,1,
7655945,如果我们没有遇见,姚贝娜,如果我们没有遇见,姚贝娜,1771040876,如果我们没有遇见,寂寞空灵,113263,"姚贝娜,大陆女歌星",1,2,6,RGWMMYYJ,0,1.0,1,8.0,1,国语,演唱会,2016-10-13,1,好听  女声
7655949,山河永慕,河图,山河永慕,河图,1771797786,山河永慕,网络歌曲,104280,"河图,大陆男歌星",1,2,6,SHYM,0,1.0,1,4.0,1,国语,演唱会,2016-10-13,1,墨明棋妙 很想很想你  中国风 墨明棋妙  墨明棋妙  墨明棋妙
7655958,狮子吼,罗志祥,狮子吼,罗志祥,1772319093,狮子吼,寂寞空灵,107957,"罗志祥,港台男歌星",1,2,6,SZH,0,1.0,1,3.0,1,国语,演唱会,2016-10-13,1,
7655960,醉逍遥,郑源,,,0,醉逍遥,网络歌曲,115121,"郑源,大陆男歌星",1,2,6,ZXY,0,1.0,1,3.0,1,国语,演唱会,2016-10-13,1,
7655984,你的每一次呼吸,水木年华,你的每一次呼吸,水木年华,1772239504,你的每一次呼吸,寂寞空灵,109717,"水木年华,中国组合",1,2,6,NDMYCHX,0,1.0,1,7.0,1,国语,演唱会,2016-10-13,1,好听 华语
7655986,我们的天空,Beyond,天空,华语群星,398335,我们的天空,经典老歌,100106,"Beyond,中国组合",1,2,6,WMDTK,0,1.0,1,5.0,1,粤语,演唱会,2016-10-13,1,经典 流行 女声 华语 蔡依林
7452784,一路上有你-最美和声第一季,群星,一路上有你 (Live),最美和声,1772190247,一路上有你-最美和声第一季,经典翻唱,109218,"群星==中国,中国组合",1,2,6,YLSYNZMHSDYJ,0,1.0,1,12.0,1,国语,演唱会,2016-10-13,1,
7656003,世界之外,任然,世界之外,任然,1773845194,世界之外,寂寞空灵,109266,"任然,大陆女歌星",1,2,6,SJZW,0,1.0,1,4.0,1,国语,演唱会,2016-10-13,1,中文 抒情
7656006,就是你,韩雪,就是你,韩雪,110219,就是你,甜蜜幸福,104032,"韩雪,大陆女歌星",1,2,6,JSN,0,1.0,1,3.0,1,国语,演唱会,2016-10-13,1,国语 好听 q
7656009,数天数,龚玥,数天数,龚玥,1770997038,数天数,寂寞空灵,103597,"龚玥,大陆女歌星",1,2,6,STS,0,1.0,1,3.0,1,国语,演唱会,2016-10-13,1,我喜爱的音乐 好听 感伤
7656018,爱的筹码,阿悄 庄心妍,,,0,爱的筹码,寂寞空灵,100834;115612,"阿悄,大陆女歌星,庄心妍,大陆女歌星",1,2,6,ADCM,0,1.0,1,4.0,1,国语,演唱会,2016-10-13,1,
7656022,伤心你的堕落,邱永传,伤心你的堕落,邱永传,1771202504,伤心你的堕落,寂寞空灵,109148,"邱永传,大陆男歌星",1,2,6,SXNDDL,0,1.0,1,6.0,1,国语,演唱会,2016-10-13,1,
7656030,叫一声哥哥你快回来,王二妮,叫一声哥哥你快回来,王二妮,1770724857,叫一声哥哥你快回来,民歌传唱,110713,"王二妮,大陆女歌星",1,2,6,JYSGGNKHL,0,1.0,1,9.0,1,国语,演唱会,2016-10-13,1,陕北民歌  我喜欢听的
7656038,一个人一座城,曹寅,一个人一座城,曹寅,1772009299,一个人一座城,寂寞空灵,101450,"曹寅,大陆男歌星",1,2,6,YGRYZC,0,1.0,1,6.0,1,国语,演唱会,2016-10-13,1,悲情 原谅不美好 慵懒 Love CAOYAN 悲情
7656041,你是我今生最爱的女孩,孙露,你是我今生最爱的女孩,孙露,3652301,你是我今生最爱的女孩,寂寞空灵,110013,"孙露,大陆女歌星",1,2,6,NSWJSZADNH,0,1.0,1,10.0,1,国语,演唱会,2016-10-13,1,好听 女声 伤感  yig 2流行伤感 伤感　好听
7452517,好脾气,雷佳音,好脾气,原声带,1798168768,好脾气,甜蜜幸福,105825,"雷佳音,大陆男歌星",1,2,6,HPQ,0,1.0,1,3.0,1,国语,演唱会,2016-10-13,1,
7452520,爱就要爆灯,龙梅子,爱就要爆灯,龙梅子,1772423840,爱就要爆灯,寂寞空灵,107695,"龙梅子,大陆女歌星",1,2,6,AJYBD,0,1.0,1,5.0,1,国语,演唱会,2016-10-13,1,
7452529,爱上贝克汉姆,王麟,爱上贝克汉姆,王麟,3443935,爱上贝克汉姆,寂寞空灵,110882,"王麟,大陆女歌星",1,2,6,ASBKHM,0,1.0,1,6.0,1,国语,演唱会,2016-10-13,1,
7452536,情哥哥唱情歌,大庆小芳,情哥哥唱情歌,大庆小芳,1772801181,情哥哥唱情歌,甜蜜幸福,102462,"大庆小芳,中国组合",1,2,6,QGGCQG,0,1.0,1,6.0,1,国语,演唱会,2016-10-13,1,
7452543,肩膀,多亮,肩膀,多亮,1772053066,肩膀,寂寞空灵,102943,"多亮,大陆男歌星",1,2,6,JB,0,1.0,1,2.0,1,国语,演唱会,2016-10-13,1,治愈
7452548,如果还有如果,罗志祥,如果还有如果,罗志祥,1772319103,如果还有如果,寂寞空灵,107957,"罗志祥,港台男歌星",1,2,6,RGHYRG,0,1.0,1,6.0,1,国语,演唱会,2016-10-13,1,最爱
7452549,回家乡,羽泉,回家乡,羽·泉,1772324736,回家乡,寂寞空灵,113823,"羽泉,中国组合",1,2,6,HJX,0,1.0,1,3.0,1,国语,演唱会,2016-10-13,1,羽·泉 思念 中国民间 回家 羽·泉 常回家看看 摇滚
7452859,舍不得离开,사라,舍不得离开(伴奏),Sara,1772322781,舍不得离开,寂寞空灵,500461,"사라,韩国歌星",1,2,6,SBDLK,0,1.0,1,5.0,1,国语,演唱会,2016-10-13,1,
7452865,咬咬你,蒼井空,,,0,咬咬你,甜蜜幸福,400942,"蒼井空,日本歌星",1,2,6,YYN,0,1.0,1,3.0,1,国语,演唱会,2016-10-13,1,
7452866,幸福的可能,丁当,幸福的可能,丁当,1772338736,幸福的可能,寂寞空灵,102682,"丁当,港台女歌星",1,2,6,XFDKN,0,1.0,1,5.0,1,国语,演唱会,2016-10-13,1,女声 丁噹  触 小清新 感动 安静
7452872,逆光飞翔,范逸臣,,,0,逆光飞翔,寂寞空灵,103037,"范逸臣,港台男歌星",1,2,6,NGFX,0,1.0,1,4.0,1,国语,演唱会,2016-10-13,1,
7452873,取名回忆的时光,吴莫愁 李代沫,取名回忆的时光,中国好声音,1772367570,取名回忆的时光,男女对唱,111600;105962,"吴莫愁,大陆女歌星,李代沫,大陆男歌星",1,2,6,QMHYDSG,0,1.0,1,7.0,1,国语,演唱会,2016-10-13,1,回忆时光 好听
6714567,Hard Out Here,Lily Allen,Hard Out Here,Lily Allen,1772339855,Hard Out Here,异国风情,301766,"Lily Allen,欧美歌星",1,2,6,HOH,0,1.0,1,3.0,1,英语,演唱会,2016-10-13,1,欧美 轻快 节奏 可洗脑 流行 轻快 英伦
6714569,PYD,Justin Bieber R. Kelly,PYD,Justin Bieber,1772340089,PYD,异国风情,301546;302381,"Justin Bieber,欧美歌星,R. Kelly,欧美歌星",1,2,6,PYD,0,1.0,1,3.0,1,英语,演唱会,2016-10-13,1,
6901494,One Shot,비에이피,One Shot,B.A.P,1771671198,One Shot,异国风情,500059,"비에이피,韩国歌星",1,2,6,OS,1,1.0,1,2.0,1,日语,演唱会,2016-10-13,1,B.A.P BAP 男團 韓國 K-POP 자신감 kpop男团
7452960,勇敢的狂奔,老猫,,,0,勇敢的狂奔,影视金曲,105782,"老猫,大陆男歌星",1,2,6,YGDKB,0,1.0,1,5.0,1,国语,演唱会,2016-10-13,1,
7452962,什么都没留,陈坤,什么都没留,陈坤,1769289269,什么都没留,寂寞空灵,101842,"陈坤,大陆男歌星",1,2,6,SMDML,0,1.0,1,5.0,1,国语,演唱会,2016-10-13,1,陳坤 男声 木木 国语 Pop 坤儿 中国
7452969,有女朋友别忘了请我吃饭,阿肆,有女朋友别忘了请我吃饭,阿肆,1772045185,有女朋友别忘了请我吃饭,寂寞空灵,100859,"阿肆,大陆女歌星",1,2,6,YNPYBWLQWCF,0,1.0,1,11.0,1,国语,演唱会,2016-10-13,1,小清新 喜爱怪咖 性感的声音 华语 民谣  1
7452970,倾海之恋,姚贝娜 彭涛,,,0,倾海之恋,"甜蜜幸福,男女对唱",113263;108862,"姚贝娜,大陆女歌星,彭涛,大陆男歌星",1,2,6,QHZL,0,1.0,1,4.0,1,国语,演唱会,2016-10-13,1,
7452979,我怀里的天空,樊凡,我怀里的天空,樊凡,1774530686,我怀里的天空,寂寞空灵,102983,"樊凡,大陆男歌星",1,2,6,WHLDTK,0,1.0,1,6.0,1,国语,演唱会,2016-10-13,1,
7452996,下个路口你会遇见谁,李行亮,下个路口你会遇见谁,李行亮,1772622913,下个路口你会遇见谁,寂寞空灵,106032,"李行亮,大陆男歌星",1,2,6,XGLKNHYJS,0,1.0,1,9.0,1,国语,演唱会,2016-10-13,1,旋律 深情 舒服
7453035,为你我受冷风吹,彭佳慧,为你我受冷风吹,彭佳慧,1772075478,为你我受冷风吹,经典翻唱,108833,"彭佳慧,港台女歌星",1,2,6,WNWSLFC,0,1.0,1,7.0,1,国语,演唱会,2016-10-13,1,
7453049,心照不宣,冷漠 陈瑞,心照不宣,华语群星,1774081481,心照不宣,男女对唱,105860;101939,"冷漠,大陆男歌星,陈瑞,大陆女歌星",1,2,6,XZBX,0,1.0,1,4.0,1,国语,演唱会,2016-10-13,1,;
7453078,情歌好听却难唱,冷漠,情歌好听却难唱,冷漠,1770398063,情歌好听却难唱,网络歌曲,105860,"冷漠,大陆男歌星",1,2,6,QGHTQNC,0,1.0,1,7.0,1,国语,演唱会,2016-10-13,1,en
7453105,你怎么舍得伤害我,许茹芸 梁咏琪 孙俪,你怎么舍得伤害我,梁咏琪,1772390685,你怎么舍得伤害我,寂寞空灵,112685;106775;110007,"许茹芸,港台女歌星,梁咏琪,港台女歌星,孙俪,大陆女歌星",1,2,6,NZMSDSHW,0,1.0,1,8.0,1,国语,演唱会,2016-10-13,1,
7453118,千年,范玮琪 曾静玟,,,0,千年,寂寞空灵,103021;101491,"范玮琪,港台女歌星,曾静玟,港台女歌星",1,2,6,QN,0,1.0,1,2.0,1,国语,演唱会,2016-10-13,1,
7452893,咱们结婚吧,齐晨,咱们结婚吧,齐晨,1772383073,咱们结婚吧,寂寞空灵,108933,"齐晨,大陆男歌星",1,2,6,ZMJHB,0,1.0,1,5.0,1,国语,演唱会,2016-10-13,1,婚礼 好听 咱们结婚 华语 花样年华 舒服 好听
7656088,消失的光年,大乔小乔,消失的光年,大乔小乔,391492,消失的光年,"寂寞空灵,男女对唱",102460,"大乔小乔,中国组合",1,2,6,XSDGN,0,1.0,1,5.0,1,国语,演唱会,2016-10-13,1,民谣 童音 伤感 大乔小 安静温馨
7656124,再痛都只记得你的好,王麟,再痛都只记得你的好,王麟,1771132027,再痛都只记得你的好,寂寞空灵,110882,"王麟,大陆女歌星",1,2,6,ZTDZJDNDH,0,1.0,1,9.0,1,国语,演唱会,2016-10-13,1,
7656151,烂情歌,大鹏,烂情歌,大鹏,1771949839,烂情歌,"影视金曲,心碎伤感",102458,"大鹏,大陆男歌星",1,2,6,LQG,0,1.0,1,3.0,1,国语,演唱会,2016-10-13,1,好听 不快乐 好听 好听
7656183,续集,容祖儿,续集,容祖儿,1772121917,续集,"影视金曲,心碎伤感",109311,"容祖儿,港台女歌星",1,2,6,XJ,0,1.0,1,2.0,1,粤语,演唱会,2016-10-13,1,粵語 TVB 粤语 on call 36 hours  喜欢 电视原声
7656186,问红尘,姚贝娜,问红尘,姚贝娜,1769709191,问红尘,寂寞空灵,113263,"姚贝娜,大陆女歌星",1,2,6,WHC,0,1.0,1,3.0,1,国语,演唱会,2016-10-13,1,古风  中国风 ACG 古風 华语
7453306,分手说爱你,阿悄 王麟,,,0,分手说爱你,寂寞空灵,100834;110882,"阿悄,大陆女歌星,王麟,大陆女歌星",1,2,6,FSSAN,0,1.0,1,5.0,1,国语,演唱会,2016-10-13,1,
7453308,Good爱,欧弟,Good爱,欧汉声,1772370417,Good爱,心碎伤感,108690,"欧弟,港台男歌星",1,2,6,GOODA,0,1.0,1,5.0,1,国语,演唱会,2016-10-13,1,GOOD爱 欧汉声 好听 GOOD爱 慢热的激情 男声
7453310,贫瘠之歌,汪峰,贫瘠之歌,汪峰,1772389226,贫瘠之歌,寂寞空灵,110621,"汪峰,大陆男歌星",1,2,6,PJZG,0,1.0,1,4.0,1,国语,演唱会,2016-10-13,1,
7453312,终身大事,田馥甄,终身大事,田馥甄,1772378298,终身大事,寂寞空灵,110426,"田馥甄,港台女歌星",1,2,6,ZSDS,0,1.0,1,4.0,1,国语,演唱会,2016-10-13,1,华语 好听 女声 歌声 声音 摇滚
